""
9,"[('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c10[4]', ('205480675865265.000001ï£ºCï£ºï£ºï£ºï£ºGB0010001ï£º190268ï£º26ï£º862ï£º0.1ï£ºï£ºï£ºï£º52251ï£º1001ï£º20220419ï£ºUSDï£ºï£ºï£ºAA220836BP1Sï£ºï£ºï£ºï£ºEB.COMM.ACCRUAL*AA220836BP1S*3FC5VFNY*MGMTFEE*20220324ï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºPL.52251.1001.2001.26.US........GB0010001ï£ºï£ºNON-CONTINGENTï£º20220419ï£º1ï£º46_INPUTTERï£º46_INPUTTERï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºCATEG.ENTRYï£º240403160745847', '205480675865265.000001ï£ºCï£ºï£ºï£ºï£ºTHISISMYCHANGEï£º190268ï£º26ï£º862ï£º0.1ï£ºï£ºï£ºï£º52251ï£º1001ï£º20220419ï£ºUSDï£ºï£ºï£ºAA220836BP1Sï£ºï£ºï£ºï£ºEB.COMM.ACCRUAL*AA220836BP1S*3FC5VFNY*MGMTFEE*20220324ï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºPL.52251.1001.2001.26.US........THISISMYCHANGEï£ºï£ºNON-CONTINGENTï£º20220419ï£º1ï£º46_INPUTTERï£º46_INPUTTERï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºCATEG.ENTRYï£º240403160745847')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c10[5]', ('205480675865265.000001ï£ºRï£ºï£º113263ï£ºï£ºGB0010001ï£º190268ï£º26ï£ºACCï£º-0.1ï£ºï£ºï£ºï£ºï£º1001ï£º20220419ï£ºUSDï£ºï£ºï£ºAA220836BP1Sï£ºï£º20220419ï£ºï£ºEB.COMM.ACCRUAL*AA220836BP1S*3FC5VFNY*MGMTFEE*20220324ï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºAC.1.TR.USD.1001.2001.US.....1000.....GB0010001ï£ºACCMGMTFEEï£ºNON-CONTINGENTï£º20220419ï£ºï£º46_INPUTTERï£º46_INPUTTERï£º113263ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºRE.CONSOL.SPEC.ENTRYï£º240403160745847', '205480675865265.000001ï£ºRï£ºï£º113263ï£ºï£ºTHISISMYCHANGEï£º190268ï£º26ï£ºACCï£º-0.1ï£ºï£ºï£ºï£ºï£º1001ï£º20220419ï£ºUSDï£ºï£ºï£ºAA220836BP1Sï£ºï£º20220419ï£ºï£ºEB.COMM.ACCRUAL*AA220836BP1S*3FC5VFNY*MGMTFEE*20220324ï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºAC.1.TR.USD.1001.2001.US.....1000.....THISISMYCHANGEï£ºACCMGMTFEEï£ºNON-CONTINGENTï£º20220419ï£ºï£º46_INPUTTERï£º46_INPUTTERï£º113263ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºRE.CONSOL.SPEC.ENTRYï£º240403160745847')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c16[2]', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c38', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_IF_EVENTS_INTE000|0a405f11-f216-4c2c-95b6-23d7da9a8055|8022076477,IN_FBNK_IF_EVENTS_INTE000|0a405f11-f216-4c2c-95b6-23d7da9a8055|8022076477,4,16
10,"[('change', 'IN_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_AA_ARRANGEMENT006|AAACT221092G4RJF9Z|100320000000,IN_FBNK_AA_ARRANGEMENT006|AAACT221092G4RJF9Z|100320000000,1,2
11,[],IN_FBNK_AA_PROCESS_DET001|AAACT221092G4RJF9Z|100320000000,IN_FBNK_AA_PROCESS_DET001|AAACT221092G4RJF9Z|100320000000,0,2
12,[],UP_FBNK_AA_ACTIVITY_HI002|AA220836ZBZL|100320000000,UP_FBNK_AA_ACTIVITY_HI002|AA220836ZBZL|100320000000,0,1
13,[],UP_FBNK_CL_ITEM_BUCKET|111802|100320000000,UP_FBNK_CL_ITEM_BUCKET|111802|100320000000,0,1
14,"[('change', 'IN_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_AA_ARRANGEMENT006|AAACT221092G4RJFJD|100320000000,IN_FBNK_AA_ARRANGEMENT006|AAACT221092G4RJFJD|100320000000,1,2
15,"[('change', 'IN_FBNK_RE_CONSOL_SPEC000:1:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_RE_CONSOL_SPEC000:1:/row/c5', ('AC.1.TR.GBP.3603.1001.AE.6M....1000.....GB0010001.ACCDEPOSITPFT', 'AC.1.TR.GBP.3603.1001.AE.6M....1000.....THISISMYCHANGE.ACCDEPOSITPFT'))]",IN_FBNK_RE_CONSOL_SPEC000|205481000000000|110271000000,IN_FBNK_RE_CONSOL_SPEC000|205481000000000|110271000000,2,5
16,"[('change', 'UP_FBNK_CONT_ACTIVITY:1:/row/c13', ('AC.1.TR.GBP.3603.1001.AE.6M....1000.....GB0010001', 'AC.1.TR.GBP.3603.1001.AE.6M....1000.....THISISMYCHANGE'))]",UP_FBNK_CONT_ACTIVITY|111589*202204|110271000000,UP_FBNK_CONT_ACTIVITY|111589*202204|110271000000,1,5
17,[],UP_FBNK_CONT_CONT_ACTI000|111589|110271000000,UP_FBNK_CONT_CONT_ACTI000|111589|110271000000,0,5
18,[],IN_FBNK_PL_CONSOL_UPDA000|PL.50001.3603.1001.61.AE........GB0010001*GBP**20220419*6758|110271000000,IN_FBNK_PL_CONSOL_UPDA000|PL.50001.3603.1001.61.AE........THISISMYCHANGE*GBP**20220419*6758|110271000000,0,5
19,[],IN_FBNK_CATEG_ENT_TODAY|50001-AAAA-GBP-205480675865306.010001|110271000000,IN_FBNK_CATEG_ENT_TODAY|50001-AAAA-GBP-205480675865306.010001|110271000000,0,5
20,"[('change', 'IN_FBNK_CATEG_ENTRY:1:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_CATEG_ENTRY:1:/row/c56', ('PL.50001.3603.1001.61.AE........GB0010001', 'PL.50001.3603.1001.61.AE........THISISMYCHANGE'))]",IN_FBNK_CATEG_ENTRY|205481000000000|110271000000,IN_FBNK_CATEG_ENTRY|205481000000000|110271000000,2,5
21,[],UP_FBNK_CATEG_ENT_ACTI000|50001.20220419.GB0010001.6758|110271000000,UP_FBNK_CATEG_ENT_ACTI000|50001.20220419.THISISMYCHANGE.6758|110271000000,0,2
22,[],IN_FBNK_POSITION|GB00100011TR00GBPUSD20220419*6758|110271000000,IN_FBNK_POSITION|THISISMYCHANGE1TR00GBPUSD20220419*6758|110271000000,0,6
23,[],IN_FBNK_POSITION|GB00100011TR00USDGBP20220419*6758|110271000000,IN_FBNK_POSITION|THISISMYCHANGE1TR00USDGBP20220419*6758|110271000000,0,6
24,[],IN_FBNK_TY_INTRADAY_CO000|C.JPY.6758|110271000000,IN_FBNK_TY_INTRADAY_CO000|C.JPY.6758|110271000000,0,2
25,"[('change', 'IN_FBNK_POS_MVMT_TODAY:1:/row/c1', ('GB00100011TR00USDGBP20220419', 'THISISMYCHANGE1TR00USDGBP20220419')), ('change', 'IN_FBNK_POS_MVMT_TODAY:1:/row/c2', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_POS_MVMT_TODAY|GB00100011TR00USDGBP20220419*205480675865307.00|110271000000,IN_FBNK_POS_MVMT_TODAY|THISISMYCHANGE1TR00USDGBP20220419*205480675865307.00|110271000000,2,8
26,"[('change', 'IN_FBNK_POS_MVMT_TODAY:1:/row/c1', ('GB00100011TR00GBPUSD20220419', 'THISISMYCHANGE1TR00GBPUSD20220419')), ('change', 'IN_FBNK_POS_MVMT_TODAY:1:/row/c2', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_POS_MVMT_TODAY|GB00100011TR00GBPUSD20220419*205480675865307.00|110271000000,IN_FBNK_POS_MVMT_TODAY|THISISMYCHANGE1TR00GBPUSD20220419*205480675865307.00|110271000000,2,8
27,"[('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c10[4]', ('205480675865306.010001ï£ºCï£ºï£ºï£ºï£ºGB0010001ï£º190157ï£º61ï£º863ï£º-665.10ï£ºï£ºï£ºï£º50001ï£º3603ï£º20220419ï£ºGBPï£º-510.28ï£º1.3034ï£º111589ï£ºï£º20220419ï£ºï£ºAA220837MK3L-DEPOSITPFT-ACCRUALï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºPL.50001.3603.1001.61.AE........GB0010001ï£ºï£ºNON-CONTINGENTï£º20220419ï£º1ï£º46_INPUTTERï£º46_INPUTTERï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºCATEG.ENTRYï£º240403160827128', '205480675865306.010001ï£ºCï£ºï£ºï£ºï£ºTHISISMYCHANGEï£º190157ï£º61ï£º863ï£º-665.10ï£ºï£ºï£ºï£º50001ï£º3603ï£º20220419ï£ºGBPï£º-510.28ï£º1.3034ï£º111589ï£ºï£º20220419ï£ºï£ºAA220837MK3L-DEPOSITPFT-ACCRUALï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºPL.50001.3603.1001.61.AE........THISISMYCHANGEï£ºï£ºNON-CONTINGENTï£º20220419ï£º1ï£º46_INPUTTERï£º46_INPUTTERï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºCATEG.ENTRYï£º240403160827128')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c10[5]', ('205480675865306.010001ï£ºRï£ºï£º111589ï£ºï£ºGB0010001ï£º190157ï£º61ï£ºMVTï£º665.1ï£ºï£ºï£ºï£ºï£º3603ï£º20220419ï£ºGBPï£º510.28ï£º1.3034ï£º111589ï£ºï£º20220419ï£º1ï£ºAA220837MK3L-DEPOSITPFT-ACCRUALï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºAC.1.TR.GBP.3603.1001.AE.6M....1000.....GB0010001ï£ºACCDEPOSITPFTï£ºNON-CONTINGENTï£º20220419ï£ºï£º46_INPUTTERï£º46_INPUTTERï£º111589ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºRE.CONSOL.SPEC.ENTRYï£º240403160827128', '205480675865306.010001ï£ºRï£ºï£º111589ï£ºï£ºTHISISMYCHANGEï£º190157ï£º61ï£ºMVTï£º665.1ï£ºï£ºï£ºï£ºï£º3603ï£º20220419ï£ºGBPï£º510.28ï£º1.3034ï£º111589ï£ºï£º20220419ï£º1ï£ºAA220837MK3L-DEPOSITPFT-ACCRUALï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºAC.1.TR.GBP.3603.1001.AE.6M....1000.....THISISMYCHANGEï£ºACCDEPOSITPFTï£ºNON-CONTINGENTï£º20220419ï£ºï£º46_INPUTTERï£º46_INPUTTERï£º111589ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºRE.CONSOL.SPEC.ENTRYï£º240403160827128')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c16[2]', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c38', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_IF_EVENTS_INTE000|33808992-022c-4925-9326-bcd80305c3db|110271000000,IN_FBNK_IF_EVENTS_INTE000|33808992-022c-4925-9326-bcd80305c3db|110271000000,4,16
28,[],IN_FBNK_AA_PROCESS_DET001|AAACT221092G4RJFJD|100320000000,IN_FBNK_AA_PROCESS_DET001|AAACT221092G4RJFJD|100320000000,0,2
29,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-BUNDLEINTEREST-ACCRUAL|100320000000,UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-BUNDLEINTEREST-ACCRUAL|100320000000,1,23
30,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-INFDRINTEREST-ACCRUAL|100320000000,UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-INFDRINTEREST-ACCRUAL|100320000000,1,23
31,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-INFCRINTEREST-ACCRUAL|100320000000,UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-INFCRINTEREST-ACCRUAL|100320000000,1,23
32,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-PENALINT-ACCRUAL|100320000000,UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-PENALINT-ACCRUAL|100320000000,1,23
33,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-DRINTEREST-ACCRUAL|100320000000,UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-DRINTEREST-ACCRUAL|100320000000,1,23
34,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-CRINTEREST-ACCRUAL|100320000000,UP_FBNK_AA_ARRANGEMENT006|AA220836ZBZL-CRINTEREST-ACCRUAL|100320000000,1,23
35,[],UP_FBNK_AA_INTEREST_AC000|AA2208376XM4-DEPOSITPFT|110191000000,UP_FBNK_AA_INTEREST_AC000|AA2208376XM4-DEPOSITPFT|110191000000,0,15
36,"[('change', 'UP_FBNK_AA_ARRANGEMENT006:1:/row/c73', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_AA_ARRANGEMENT006|AA2208376XM4-DEPOSITPFT-ACCRUAL|110191000000,UP_FBNK_AA_ARRANGEMENT006|AA2208376XM4-DEPOSITPFT-ACCRUAL|110191000000,1,23
37,"[('change', 'UP_FBNK_EB_CONTRACT_BA001:1:/row/c14', ('AC.1.TR.USD.3608.1001.QA.3Y....1000.....GB0010001', 'AC.1.TR.USD.3608.1001.QA.3Y....1000.....THISISMYCHANGE')), ('change', 'UP_FBNK_EB_CONTRACT_BA001:1:/row/c16', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_EB_CONTRACT_BA001|112027|110191000000,UP_FBNK_EB_CONTRACT_BA001|112027|110191000000,2,16
38,[],UP_FBNK_ACCT_BALANCE_A000|112027-202204|110191000000,UP_FBNK_ACCT_BALANCE_A000|112027-202204|110191000000,0,4
39,[],IN_FBNK_CONSOL_UPDATE_000|AC.1.TR.USD.3608.1001.QA.3Y....1000.....GB0010001***20220419*6758|110191000000,IN_FBNK_CONSOL_UPDATE_000|AC.1.TR.USD.3608.1001.QA.3Y....1000.....THISISMYCHANGE***20220419*6758|110191000000,0,6
40,[],IN_FBNK_RE_SPEC_ENT_TODAY|AC.1.TR.USD.3608.1001.QA.3Y....1000.....GB0010001.ACCDEPOSITPFT.*205480675865306.000001*20220419|110191000000,IN_FBNK_RE_SPEC_ENT_TODAY|AC.1.TR.USD.3608.1001.QA.3Y....1000.....THISISMYCHANGE.ACCDEPOSITPFT.*205480675865306.000001*20220419|110191000000,0,4
41,"[('change', 'IN_FBNK_RE_CONSOL_SPEC000:1:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_RE_CONSOL_SPEC000:1:/row/c5', ('AC.1.TR.USD.3608.1001.QA.3Y....1000.....GB0010001.ACCDEPOSITPFT', 'AC.1.TR.USD.3608.1001.QA.3Y....1000.....THISISMYCHANGE.ACCDEPOSITPFT'))]",IN_FBNK_RE_CONSOL_SPEC000|205481000000000|110191000000,IN_FBNK_RE_CONSOL_SPEC000|205481000000000|110191000000,2,5
42,"[('change', 'UP_FBNK_CONT_ACTIVITY:1:/row/c13', ('AC.1.TR.USD.3608.1001.QA.3Y....1000.....GB0010001', 'AC.1.TR.USD.3608.1001.QA.3Y....1000.....THISISMYCHANGE'))]",UP_FBNK_CONT_ACTIVITY|112027*202204|110191000000,UP_FBNK_CONT_ACTIVITY|112027*202204|110191000000,1,5
43,[],UP_FBNK_CONT_CONT_ACTI000|112027|110191000000,UP_FBNK_CONT_CONT_ACTI000|112027|110191000000,0,5
44,[],IN_FBNK_PL_CONSOL_UPDA000|PL.50001.3608.1001.61.QA........GB0010001*USD**20220419*6758|110191000000,IN_FBNK_PL_CONSOL_UPDA000|PL.50001.3608.1001.61.QA........THISISMYCHANGE*USD**20220419*6758|110191000000,0,5
45,[],IN_FBNK_CATEG_ENT_TODAY|50001-AAAA-USD-205480675865306.000001|110191000000,IN_FBNK_CATEG_ENT_TODAY|50001-AAAA-USD-205480675865306.000001|110191000000,0,5
46,"[('change', 'IN_FBNK_CATEG_ENTRY:1:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_CATEG_ENTRY:1:/row/c56', ('PL.50001.3608.1001.61.QA........GB0010001', 'PL.50001.3608.1001.61.QA........THISISMYCHANGE'))]",IN_FBNK_CATEG_ENTRY|205481000000000|110191000000,IN_FBNK_CATEG_ENTRY|205481000000000|110191000000,2,5
47,[],IN_FBNK_CATEG_ENT_ACTI000|50001.20220419.GB0010001.6758|110191000000,IN_FBNK_CATEG_ENT_ACTI000|50001.20220419.THISISMYCHANGE.6758|110191000000,0,3
48,"[('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c10[4]', ('205480675865306.000001ï£ºCï£ºï£ºï£ºï£ºGB0010001ï£º190171ï£º61ï£º863ï£º-0.83ï£ºï£ºï£ºï£º50001ï£º3608ï£º20220419ï£ºUSDï£ºï£ºï£º112027ï£ºï£º20220419ï£ºï£ºAA2208376XM4-DEPOSITPFT-ACCRUALï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºPL.50001.3608.1001.61.QA........GB0010001ï£ºï£ºNON-CONTINGENTï£º20220419ï£º1ï£º46_INPUTTERï£º46_INPUTTERï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºCATEG.ENTRYï£º240403160826091', '205480675865306.000001ï£ºCï£ºï£ºï£ºï£ºTHISISMYCHANGEï£º190171ï£º61ï£º863ï£º-0.83ï£ºï£ºï£ºï£º50001ï£º3608ï£º20220419ï£ºUSDï£ºï£ºï£º112027ï£ºï£º20220419ï£ºï£ºAA2208376XM4-DEPOSITPFT-ACCRUALï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºPL.50001.3608.1001.61.QA........THISISMYCHANGEï£ºï£ºNON-CONTINGENTï£º20220419ï£º1ï£º46_INPUTTERï£º46_INPUTTERï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºCATEG.ENTRYï£º240403160826091')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c10[5]', ('205480675865306.000001ï£ºRï£ºï£º112027ï£ºï£ºGB0010001ï£º190171ï£º61ï£ºMVTï£º0.83ï£ºï£ºï£ºï£ºï£º3608ï£º20220419ï£ºUSDï£ºï£ºï£º112027ï£ºï£º20220419ï£º1ï£ºAA2208376XM4-DEPOSITPFT-ACCRUALï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºAC.1.TR.USD.3608.1001.QA.3Y....1000.....GB0010001ï£ºACCDEPOSITPFTï£ºNON-CONTINGENTï£º20220419ï£ºï£º46_INPUTTERï£º46_INPUTTERï£º112027ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºRE.CONSOL.SPEC.ENTRYï£º240403160826091', '205480675865306.000001ï£ºRï£ºï£º112027ï£ºï£ºTHISISMYCHANGEï£º190171ï£º61ï£ºMVTï£º0.83ï£ºï£ºï£ºï£ºï£º3608ï£º20220419ï£ºUSDï£ºï£ºï£º112027ï£ºï£º20220419ï£º1ï£ºAA2208376XM4-DEPOSITPFT-ACCRUALï£ºAAAAï£º20220419ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£º20220419ï£ºï£ºTRï£º1ï£ºï£ºï£ºï£ºAC.1.TR.USD.3608.1001.QA.3Y....1000.....THISISMYCHANGEï£ºACCDEPOSITPFTï£ºNON-CONTINGENTï£º20220419ï£ºï£º46_INPUTTERï£º46_INPUTTERï£º112027ï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºï£ºRE.CONSOL.SPEC.ENTRYï£º240403160826091')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c16[2]', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_IF_EVENTS_INTE000:1:/row/c38', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_IF_EVENTS_INTE000|ac9a1173-3b2a-4d52-a02a-71761c3afe7d|110191000000,IN_FBNK_IF_EVENTS_INTE000|ac9a1173-3b2a-4d52-a02a-71761c3afe7d|110191000000,4,16
49,[],UP_FBNK_AA_INTEREST_AC000|AA220837MK3L-DEPOSITPFT|110271000000,UP_FBNK_AA_INTEREST_AC000|AA220837MK3L-DEPOSITPFT|110271000000,0,15
0,"[('change', 'IN_FBNK_CR_CONTACT_LOG:1:/row/c10', ('FUNDS.TRANSFER', 'IDIDIT')), ('change', 'IN_FBNK_CR_CONTACT_LOG:1:/row/c12', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_CR_CONTACT_LOG:1:/row/c31', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_CR_CONTACT_LOG|CR2211044480|4026074731,IN_FBNK_CR_CONTACT_LOG|CR2211044480|4026074731,3,17
1,[],UP_FBNK_CR_CONTACT_LOG001|100472|4026074731,UP_FBNK_CR_CONTACT_LOG001|100472|4026074731,0,17
2,[],UP_FBNK_CR_CONTACT_LOG001|100229|4026074731,UP_FBNK_CR_CONTACT_LOG001|100229|4026074731,0,17
3,"[('change', 'DE_FBNK_CR_CONTACT_LOG:1:/row/c10', ('FUNDS.TRANSFER', 'IDIDIT')), ('change', 'DE_FBNK_CR_CONTACT_LOG:1:/row/c12', ('GB0010001', 'THISISMYCHANGE')), ('change', 'DE_FBNK_CR_CONTACT_LOG:1:/row/c31', ('GB0010001', 'THISISMYCHANGE'))]",DE_FBNK_CR_CONTACT_LOG|CR2208034247|4026074731,DE_FBNK_CR_CONTACT_LOG|CR2208034247|4026074731,3,9
4,"[('change', 'IN_FBNK_CR_CONTACT_LOG002:1:/row/c10', ('FUNDS.TRANSFER', 'IDIDIT')), ('change', 'IN_FBNK_CR_CONTACT_LOG002:1:/row/c12', ('GB0010001', 'THISISMYCHANGE')), ('change', 'IN_FBNK_CR_CONTACT_LOG002:1:/row/c31', ('GB0010001', 'THISISMYCHANGE'))]",IN_FBNK_CR_CONTACT_LOG002|CR2208034247;1|4026074731,IN_FBNK_CR_CONTACT_LOG002|CR2208034247;1|4026074731,3,9
5,"[('change', 'DE_FBNK_FUNDS_TRANSFER:1:/row/c81', ('GB0010001', 'THISISMYCHANGE')), ('change', 'DE_FBNK_FUNDS_TRANSFER:1:/row/c82', ('GB0010001', 'THISISMYCHANGE')), ('change', 'DE_FBNK_FUNDS_TRANSFER:1:/row/c224', ('GB0010001', 'THISISMYCHANGE'))]",DE_FBNK_FUNDS_TRANSFER|FT2211043ZF8|104074242,DE_FBNK_FUNDS_TRANSFER|FT2211043ZF8|104074242,3,9
6,"[('change', 'UP_FBNK_ACCOUNT:1:/row/c252', ('GB0010001', 'THISISMYCHANGE'))]",UP_FBNK_ACCOUNT|14637|104074242,UP_FBNK_ACCOUNT|14637|104074242,1,8
7,"[('change', 'UP_FBNK_STMT_ENTRY:1:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'UP_FBNK_STMT_ENTRY:1:/row/c39', ('AC.1.TR.EUR.1001.2001.US.....4320.....GB0010001', 'AC.1.TR.EUR.1001.2001.US.....4320.....THISISMYCHANGE')), ('change', 'UP_FBNK_STMT_ENTRY:2:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'UP_FBNK_STMT_ENTRY:2:/row/c39', ('AC.1.TR.EUR.14016............GB0010001', 'AC.1.TR.EUR.14016............THISISMYCHANGE')), ('change', 'UP_FBNK_STMT_ENTRY:3:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'UP_FBNK_STMT_ENTRY:3:/row/c39', ('AC.1.TR.USD.14065............GB0010001', 'AC.1.TR.USD.14065............THISISMYCHANGE')), ('change', 'UP_FBNK_STMT_ENTRY:4:/row/c2', ('GB0010001', 'THISISMYCHANGE')), ('change', 'UP_FBNK_STMT_ENTRY:4:/row/c39', ('AC.1.TR.USD.14016............GB0010001', 'AC.1.TR.USD.14016............THISISMYCHANGE'))]",UP_FBNK_STMT_ENTRY|205381000000000|104074242,UP_FBNK_STMT_ENTRY|205381000000000|104074242,8,2
